"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","956","Login success with valid credential","chromium","Wed Mar 25 14:19:10 UTC 2026","passed","Wed Mar 25 14:19:11 UTC 2026","Login Feature","","",""
"","1316","User can add 3 products and checkout successfully","chromium","Wed Mar 25 14:19:10 UTC 2026","passed","Wed Mar 25 14:19:12 UTC 2026","Checkout Feature","","",""
"","2506","User can add 3 products and checkout successfully","firefox","Wed Mar 25 14:19:13 UTC 2026","passed","Wed Mar 25 14:19:15 UTC 2026","Checkout Feature","","",""
"","605","Login failed with wrong password","chromium","Wed Mar 25 14:19:12 UTC 2026","passed","Wed Mar 25 14:19:12 UTC 2026","Login Feature","","",""
"","587","Login failed without username and password","chromium","Wed Mar 25 14:19:13 UTC 2026","passed","Wed Mar 25 14:19:13 UTC 2026","Login Feature","","",""
"","3","User can add 3 products and checkout successfully","webkit","Wed Mar 25 14:19:18 UTC 2026","failed","Wed Mar 25 14:19:18 UTC 2026","Checkout Feature","","",""
"","674","Login failed without username and password","firefox","Wed Mar 25 14:19:19 UTC 2026","passed","Wed Mar 25 14:19:19 UTC 2026","Login Feature","","",""
"","566","Login failed with wrong username","chromium","Wed Mar 25 14:19:12 UTC 2026","passed","Wed Mar 25 14:19:13 UTC 2026","Login Feature","","",""
"","3","Login failed without username and password","webkit","Wed Mar 25 14:19:21 UTC 2026","failed","Wed Mar 25 14:19:21 UTC 2026","Login Feature","","",""
"","4","Login success with valid credential","webkit","Wed Mar 25 14:19:18 UTC 2026","failed","Wed Mar 25 14:19:18 UTC 2026","Login Feature","","",""
"","1079","Login failed with wrong username","firefox","Wed Mar 25 14:19:18 UTC 2026","passed","Wed Mar 25 14:19:19 UTC 2026","Login Feature","","",""
"","4","Login failed with wrong password","webkit","Wed Mar 25 14:19:19 UTC 2026","failed","Wed Mar 25 14:19:19 UTC 2026","Login Feature","","",""
"","2021","Login success with valid credential","firefox","Wed Mar 25 14:19:14 UTC 2026","passed","Wed Mar 25 14:19:16 UTC 2026","Login Feature","","",""
"","664","Login failed with wrong password","firefox","Wed Mar 25 14:19:17 UTC 2026","passed","Wed Mar 25 14:19:18 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Wed Mar 25 14:19:20 UTC 2026","failed","Wed Mar 25 14:19:20 UTC 2026","Login Feature","","",""
