"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1155","Login success with valid credential","chromium","Tue Apr 28 15:28:06 UTC 2026","passed","Tue Apr 28 15:28:07 UTC 2026","Login Feature","","",""
"","4","Login success with valid credential","webkit","Tue Apr 28 15:28:18 UTC 2026","failed","Tue Apr 28 15:28:18 UTC 2026","Login Feature","","",""
"","657","Login failed with wrong username","firefox","Tue Apr 28 15:28:16 UTC 2026","passed","Tue Apr 28 15:28:17 UTC 2026","Login Feature","","",""
"","598","Login failed with wrong username","chromium","Tue Apr 28 15:28:10 UTC 2026","passed","Tue Apr 28 15:28:11 UTC 2026","Login Feature","","",""
"","749","Login failed with wrong password","firefox","Tue Apr 28 15:28:15 UTC 2026","passed","Tue Apr 28 15:28:16 UTC 2026","Login Feature","","",""
"","843","Login failed without username and password","firefox","Tue Apr 28 15:28:17 UTC 2026","passed","Tue Apr 28 15:28:18 UTC 2026","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Tue Apr 28 15:28:17 UTC 2026","failed","Tue Apr 28 15:28:17 UTC 2026","Checkout Feature","","",""
"","647","Login failed with wrong password","chromium","Tue Apr 28 15:28:10 UTC 2026","passed","Tue Apr 28 15:28:10 UTC 2026","Login Feature","","",""
"","2","Login failed without username and password","webkit","Tue Apr 28 15:28:21 UTC 2026","failed","Tue Apr 28 15:28:21 UTC 2026","Login Feature","","",""
"","2869","User can add 3 products and checkout successfully","firefox","Tue Apr 28 15:28:11 UTC 2026","passed","Tue Apr 28 15:28:14 UTC 2026","Checkout Feature","","",""
"","3","Login failed with wrong password","webkit","Tue Apr 28 15:28:19 UTC 2026","failed","Tue Apr 28 15:28:19 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Tue Apr 28 15:28:20 UTC 2026","failed","Tue Apr 28 15:28:20 UTC 2026","Login Feature","","",""
"","2309","Login success with valid credential","firefox","Tue Apr 28 15:28:12 UTC 2026","passed","Tue Apr 28 15:28:14 UTC 2026","Login Feature","","",""
"","529","Login failed without username and password","chromium","Tue Apr 28 15:28:11 UTC 2026","passed","Tue Apr 28 15:28:11 UTC 2026","Login Feature","","",""
"","1592","User can add 3 products and checkout successfully","chromium","Tue Apr 28 15:28:06 UTC 2026","passed","Tue Apr 28 15:28:07 UTC 2026","Checkout Feature","","",""
