"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2131","Login success with valid credential","firefox","Mon May 04 15:11:05 UTC 2026","passed","Mon May 04 15:11:07 UTC 2026","Login Feature","","",""
"","802","Login failed with wrong password","firefox","Mon May 04 15:11:08 UTC 2026","passed","Mon May 04 15:11:09 UTC 2026","Login Feature","","",""
"","3","Login success with valid credential","webkit","Mon May 04 15:11:10 UTC 2026","failed","Mon May 04 15:11:10 UTC 2026","Login Feature","","",""
"","629","Login failed without username and password","chromium","Mon May 04 15:11:04 UTC 2026","passed","Mon May 04 15:11:04 UTC 2026","Login Feature","","",""
"","2451","User can add 3 products and checkout successfully","firefox","Mon May 04 15:11:03 UTC 2026","passed","Mon May 04 15:11:06 UTC 2026","Checkout Feature","","",""
"","1355","User can add 3 products and checkout successfully","chromium","Mon May 04 15:11:00 UTC 2026","passed","Mon May 04 15:11:01 UTC 2026","Checkout Feature","","",""
"","3","Login failed with wrong username","webkit","Mon May 04 15:11:12 UTC 2026","failed","Mon May 04 15:11:12 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong password","webkit","Mon May 04 15:11:11 UTC 2026","failed","Mon May 04 15:11:11 UTC 2026","Login Feature","","",""
"","716","Login failed with wrong username","chromium","Mon May 04 15:11:03 UTC 2026","passed","Mon May 04 15:11:04 UTC 2026","Login Feature","","",""
"","3","Login failed without username and password","webkit","Mon May 04 15:11:13 UTC 2026","failed","Mon May 04 15:11:13 UTC 2026","Login Feature","","",""
"","1072","Login success with valid credential","chromium","Mon May 04 15:11:00 UTC 2026","passed","Mon May 04 15:11:01 UTC 2026","Login Feature","","",""
"","706","Login failed with wrong password","chromium","Mon May 04 15:11:02 UTC 2026","passed","Mon May 04 15:11:03 UTC 2026","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Mon May 04 15:11:09 UTC 2026","failed","Mon May 04 15:11:09 UTC 2026","Checkout Feature","","",""
"","824","Login failed without username and password","firefox","Mon May 04 15:11:10 UTC 2026","passed","Mon May 04 15:11:10 UTC 2026","Login Feature","","",""
"","868","Login failed with wrong username","firefox","Mon May 04 15:11:09 UTC 2026","passed","Mon May 04 15:11:10 UTC 2026","Login Feature","","",""
