"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3204","User can add 3 products and checkout successfully","firefox","Tue Mar 31 14:28:01 UTC 2026","passed","Tue Mar 31 14:28:04 UTC 2026","Checkout Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Tue Mar 31 14:28:07 UTC 2026","failed","Tue Mar 31 14:28:07 UTC 2026","Checkout Feature","","",""
"","3","Login failed with wrong username","webkit","Tue Mar 31 14:28:10 UTC 2026","failed","Tue Mar 31 14:28:10 UTC 2026","Login Feature","","",""
"","4","Login failed with wrong password","webkit","Tue Mar 31 14:28:09 UTC 2026","failed","Tue Mar 31 14:28:09 UTC 2026","Login Feature","","",""
"","1146","Login success with valid credential","chromium","Tue Mar 31 14:27:58 UTC 2026","passed","Tue Mar 31 14:27:59 UTC 2026","Login Feature","","",""
"","920","Login failed with wrong password","firefox","Tue Mar 31 14:28:05 UTC 2026","passed","Tue Mar 31 14:28:06 UTC 2026","Login Feature","","",""
"","721","Login failed without username and password","firefox","Tue Mar 31 14:28:07 UTC 2026","passed","Tue Mar 31 14:28:08 UTC 2026","Login Feature","","",""
"","660","Login failed with wrong username","chromium","Tue Mar 31 14:28:00 UTC 2026","passed","Tue Mar 31 14:28:01 UTC 2026","Login Feature","","",""
"","4","Login success with valid credential","webkit","Tue Mar 31 14:28:08 UTC 2026","failed","Tue Mar 31 14:28:08 UTC 2026","Login Feature","","",""
"","744","Login failed with wrong username","firefox","Tue Mar 31 14:28:06 UTC 2026","passed","Tue Mar 31 14:28:07 UTC 2026","Login Feature","","",""
"","4","Login failed without username and password","webkit","Tue Mar 31 14:28:10 UTC 2026","failed","Tue Mar 31 14:28:10 UTC 2026","Login Feature","","",""
"","2526","Login success with valid credential","firefox","Tue Mar 31 14:28:02 UTC 2026","passed","Tue Mar 31 14:28:05 UTC 2026","Login Feature","","",""
"","1668","User can add 3 products and checkout successfully","chromium","Tue Mar 31 14:27:58 UTC 2026","passed","Tue Mar 31 14:27:59 UTC 2026","Checkout Feature","","",""
"","594","Login failed without username and password","chromium","Tue Mar 31 14:28:01 UTC 2026","passed","Tue Mar 31 14:28:01 UTC 2026","Login Feature","","",""
"","710","Login failed with wrong password","chromium","Tue Mar 31 14:27:59 UTC 2026","passed","Tue Mar 31 14:28:00 UTC 2026","Login Feature","","",""
