"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","826","Login failed with wrong username","firefox","Fri May 08 14:53:18 UTC 2026","passed","Fri May 08 14:53:19 UTC 2026","Login Feature","","",""
"","722","Login failed without username and password","firefox","Fri May 08 14:53:19 UTC 2026","passed","Fri May 08 14:53:20 UTC 2026","Login Feature","","",""
"","716","Login failed with wrong password","chromium","Fri May 08 14:53:11 UTC 2026","passed","Fri May 08 14:53:12 UTC 2026","Login Feature","","",""
"","2719","User can add 3 products and checkout successfully","firefox","Fri May 08 14:53:13 UTC 2026","passed","Fri May 08 14:53:16 UTC 2026","Checkout Feature","","",""
"","3","Login failed without username and password","webkit","Fri May 08 14:53:22 UTC 2026","failed","Fri May 08 14:53:22 UTC 2026","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Fri May 08 14:53:18 UTC 2026","failed","Fri May 08 14:53:18 UTC 2026","Checkout Feature","","",""
"","750","Login failed with wrong username","chromium","Fri May 08 14:53:12 UTC 2026","passed","Fri May 08 14:53:13 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong password","webkit","Fri May 08 14:53:21 UTC 2026","failed","Fri May 08 14:53:21 UTC 2026","Login Feature","","",""
"","2201","Login success with valid credential","firefox","Fri May 08 14:53:15 UTC 2026","passed","Fri May 08 14:53:17 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Fri May 08 14:53:21 UTC 2026","failed","Fri May 08 14:53:21 UTC 2026","Login Feature","","",""
"","775","Login failed without username and password","chromium","Fri May 08 14:53:13 UTC 2026","passed","Fri May 08 14:53:14 UTC 2026","Login Feature","","",""
"","783","Login failed with wrong password","firefox","Fri May 08 14:53:17 UTC 2026","passed","Fri May 08 14:53:18 UTC 2026","Login Feature","","",""
"","4","Login success with valid credential","webkit","Fri May 08 14:53:20 UTC 2026","failed","Fri May 08 14:53:20 UTC 2026","Login Feature","","",""
"","1093","Login success with valid credential","chromium","Fri May 08 14:53:10 UTC 2026","passed","Fri May 08 14:53:11 UTC 2026","Login Feature","","",""
"","1535","User can add 3 products and checkout successfully","chromium","Fri May 08 14:53:10 UTC 2026","passed","Fri May 08 14:53:12 UTC 2026","Checkout Feature","","",""
