"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","715","Login failed with wrong username","chromium","2026-05-31","passed","2026-05-31","Login Feature","","",""
"","1352","User can add 3 products and checkout successfully","chromium","2026-05-31","passed","2026-05-31","Checkout Feature","","",""
"","2220","Login success with valid credential","firefox","2026-05-31","passed","2026-05-31","Login Feature","","",""
"","867","Login failed without username and password","chromium","2026-05-31","passed","2026-05-31","Login Feature","","",""
"","997","Login failed with wrong password","firefox","2026-05-31","passed","2026-05-31","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","2026-05-31","failed","2026-05-31","Checkout Feature","","",""
"","3","Login failed with wrong username","webkit","2026-05-31","failed","2026-05-31","Login Feature","","",""
"","4","Login success with valid credential","webkit","2026-05-31","failed","2026-05-31","Login Feature","","",""
"","1035","Login failed with wrong username","firefox","2026-05-31","passed","2026-05-31","Login Feature","","",""
"","1026","Login success with valid credential","chromium","2026-05-31","passed","2026-05-31","Login Feature","","",""
"","977","Login failed without username and password","firefox","2026-05-31","passed","2026-05-31","Login Feature","","",""
"","1631","Login failed with wrong password","chromium","2026-05-31","passed","2026-05-31","Login Feature","","",""
"","3","Login failed without username and password","webkit","2026-05-31","failed","2026-05-31","Login Feature","","",""
"","3","Login failed with wrong password","webkit","2026-05-31","failed","2026-05-31","Login Feature","","",""
"","2524","User can add 3 products and checkout successfully","firefox","2026-05-31","passed","2026-05-31","Checkout Feature","","",""
