"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","762","Login failed without username and password","firefox","Mon May 25 15:52:59 UTC 2026","passed","Mon May 25 15:53:00 UTC 2026","Login Feature","","",""
"","994","Login success with valid credential","chromium","Mon May 25 15:52:50 UTC 2026","passed","Mon May 25 15:52:51 UTC 2026","Login Feature","","",""
"","4","Login failed with wrong password","webkit","Mon May 25 15:53:01 UTC 2026","failed","Mon May 25 15:53:01 UTC 2026","Login Feature","","",""
"","732","Login failed with wrong username","chromium","Mon May 25 15:52:52 UTC 2026","passed","Mon May 25 15:52:53 UTC 2026","Login Feature","","",""
"","656","Login failed with wrong username","firefox","Mon May 25 15:52:59 UTC 2026","passed","Mon May 25 15:52:59 UTC 2026","Login Feature","","",""
"","1327","User can add 3 products and checkout successfully","chromium","Mon May 25 15:52:50 UTC 2026","passed","Mon May 25 15:52:52 UTC 2026","Checkout Feature","","",""
"","2","Login failed without username and password","webkit","Mon May 25 15:53:02 UTC 2026","failed","Mon May 25 15:53:02 UTC 2026","Login Feature","","",""
"","2","Login failed with wrong username","webkit","Mon May 25 15:53:01 UTC 2026","failed","Mon May 25 15:53:01 UTC 2026","Login Feature","","",""
"","1020","Login failed with wrong password","firefox","Mon May 25 15:52:58 UTC 2026","passed","Mon May 25 15:52:59 UTC 2026","Login Feature","","",""
"","646","Login failed with wrong password","chromium","Mon May 25 15:52:52 UTC 2026","passed","Mon May 25 15:52:52 UTC 2026","Login Feature","","",""
"","716","Login failed without username and password","chromium","Mon May 25 15:52:53 UTC 2026","passed","Mon May 25 15:52:54 UTC 2026","Login Feature","","",""
"","3076","User can add 3 products and checkout successfully","firefox","Mon May 25 15:52:53 UTC 2026","passed","Mon May 25 15:52:56 UTC 2026","Checkout Feature","","",""
"","4","Login success with valid credential","webkit","Mon May 25 15:53:00 UTC 2026","failed","Mon May 25 15:53:00 UTC 2026","Login Feature","","",""
"","2398","Login success with valid credential","firefox","Mon May 25 15:52:55 UTC 2026","passed","Mon May 25 15:52:57 UTC 2026","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Mon May 25 15:52:58 UTC 2026","failed","Mon May 25 15:52:58 UTC 2026","Checkout Feature","","",""
