"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2168","Login success with valid credential","firefox","Thu Mar 19 14:09:04 UTC 2026","passed","Thu Mar 19 14:09:06 UTC 2026","Login Feature","","",""
"","585","Login failed with wrong username","chromium","Thu Mar 19 14:09:02 UTC 2026","passed","Thu Mar 19 14:09:03 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Thu Mar 19 14:09:10 UTC 2026","failed","Thu Mar 19 14:09:10 UTC 2026","Login Feature","","",""
"","4","Login failed with wrong password","webkit","Thu Mar 19 14:09:10 UTC 2026","failed","Thu Mar 19 14:09:10 UTC 2026","Login Feature","","",""
"","618","Login failed with wrong password","chromium","Thu Mar 19 14:09:01 UTC 2026","passed","Thu Mar 19 14:09:02 UTC 2026","Login Feature","","",""
"","1026","Login success with valid credential","chromium","Thu Mar 19 14:09:00 UTC 2026","passed","Thu Mar 19 14:09:01 UTC 2026","Login Feature","","",""
"","1417","User can add 3 products and checkout successfully","chromium","Thu Mar 19 14:09:00 UTC 2026","passed","Thu Mar 19 14:09:02 UTC 2026","Checkout Feature","","",""
"","681","Login failed with wrong username","firefox","Thu Mar 19 14:09:08 UTC 2026","passed","Thu Mar 19 14:09:08 UTC 2026","Login Feature","","",""
"","610","Login failed without username and password","chromium","Thu Mar 19 14:09:03 UTC 2026","passed","Thu Mar 19 14:09:03 UTC 2026","Login Feature","","",""
"","2671","User can add 3 products and checkout successfully","firefox","Thu Mar 19 14:09:03 UTC 2026","passed","Thu Mar 19 14:09:05 UTC 2026","Checkout Feature","","",""
"","3","Login failed without username and password","webkit","Thu Mar 19 14:09:11 UTC 2026","failed","Thu Mar 19 14:09:11 UTC 2026","Login Feature","","",""
"","4","Login success with valid credential","webkit","Thu Mar 19 14:09:09 UTC 2026","failed","Thu Mar 19 14:09:09 UTC 2026","Login Feature","","",""
"","693","Login failed with wrong password","firefox","Thu Mar 19 14:09:07 UTC 2026","passed","Thu Mar 19 14:09:08 UTC 2026","Login Feature","","",""
"","652","Login failed without username and password","firefox","Thu Mar 19 14:09:08 UTC 2026","passed","Thu Mar 19 14:09:09 UTC 2026","Login Feature","","",""
"","3","User can add 3 products and checkout successfully","webkit","Thu Mar 19 14:09:08 UTC 2026","failed","Thu Mar 19 14:09:08 UTC 2026","Checkout Feature","","",""
