"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2661","User can add 3 products and checkout successfully","firefox","Mon May 18 16:25:37 UTC 2026","passed","Mon May 18 16:25:40 UTC 2026","Checkout Feature","","",""
"","559","Login failed with wrong username","chromium","Mon May 18 16:25:36 UTC 2026","passed","Mon May 18 16:25:37 UTC 2026","Login Feature","","",""
"","3","Login success with valid credential","webkit","Mon May 18 16:25:43 UTC 2026","failed","Mon May 18 16:25:43 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Mon May 18 16:25:45 UTC 2026","failed","Mon May 18 16:25:45 UTC 2026","Login Feature","","",""
"","677","Login failed with wrong password","firefox","Mon May 18 16:25:41 UTC 2026","passed","Mon May 18 16:25:42 UTC 2026","Login Feature","","",""
"","1315","User can add 3 products and checkout successfully","chromium","Mon May 18 16:25:33 UTC 2026","passed","Mon May 18 16:25:34 UTC 2026","Checkout Feature","","",""
"","760","Login failed without username and password","firefox","Mon May 18 16:25:42 UTC 2026","passed","Mon May 18 16:25:43 UTC 2026","Login Feature","","",""
"","2173","Login success with valid credential","firefox","Mon May 18 16:25:38 UTC 2026","passed","Mon May 18 16:25:40 UTC 2026","Login Feature","","",""
"","1036","Login success with valid credential","chromium","Mon May 18 16:25:33 UTC 2026","passed","Mon May 18 16:25:34 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong password","webkit","Mon May 18 16:25:44 UTC 2026","failed","Mon May 18 16:25:44 UTC 2026","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Mon May 18 16:25:42 UTC 2026","failed","Mon May 18 16:25:42 UTC 2026","Checkout Feature","","",""
"","555","Login failed without username and password","chromium","Mon May 18 16:25:37 UTC 2026","passed","Mon May 18 16:25:38 UTC 2026","Login Feature","","",""
"","3","Login failed without username and password","webkit","Mon May 18 16:25:46 UTC 2026","failed","Mon May 18 16:25:46 UTC 2026","Login Feature","","",""
"","565","Login failed with wrong username","firefox","Mon May 18 16:25:42 UTC 2026","passed","Mon May 18 16:25:42 UTC 2026","Login Feature","","",""
"","562","Login failed with wrong password","chromium","Mon May 18 16:25:36 UTC 2026","passed","Mon May 18 16:25:36 UTC 2026","Login Feature","","",""
