"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","682","Login failed with wrong username","firefox","2026-06-08","passed","2026-06-08","Login Feature","","",""
"","716","Login failed with wrong password","chromium","2026-06-08","passed","2026-06-08","Login Feature","","",""
"","2","Login failed without username and password","webkit","2026-06-08","failed","2026-06-08","Login Feature","","",""
"","821","Login success with valid credential","chromium","2026-06-08","passed","2026-06-08","Login Feature","","",""
"","2","User can add 3 products and checkout successfully","webkit","2026-06-08","failed","2026-06-08","Checkout Feature","","",""
"","643","Login failed with wrong username","chromium","2026-06-08","passed","2026-06-08","Login Feature","","",""
"","568","Login failed with wrong password","firefox","2026-06-08","passed","2026-06-08","Login Feature","","",""
"","2","Login failed with wrong username","webkit","2026-06-08","failed","2026-06-08","Login Feature","","",""
"","1650","User can add 3 products and checkout successfully","chromium","2026-06-08","passed","2026-06-08","Checkout Feature","","",""
"","717","Login failed without username and password","chromium","2026-06-08","passed","2026-06-08","Login Feature","","",""
"","2","Login success with valid credential","webkit","2026-06-08","failed","2026-06-08","Login Feature","","",""
"","886","Login failed without username and password","firefox","2026-06-08","passed","2026-06-08","Login Feature","","",""
"","2","Login failed with wrong password","webkit","2026-06-08","failed","2026-06-08","Login Feature","","",""
"","2154","User can add 3 products and checkout successfully","firefox","2026-06-08","passed","2026-06-08","Checkout Feature","","",""
"","1630","Login success with valid credential","firefox","2026-06-08","passed","2026-06-08","Login Feature","","",""
