"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","759","Login failed with wrong password","firefox","Wed May 27 16:42:27 UTC 2026","passed","Wed May 27 16:42:28 UTC 2026","Login Feature","","",""
"","1373","User can add 3 products and checkout successfully","chromium","Wed May 27 16:42:18 UTC 2026","passed","Wed May 27 16:42:20 UTC 2026","Checkout Feature","","",""
"","624","Login failed with wrong username","firefox","Wed May 27 16:42:28 UTC 2026","passed","Wed May 27 16:42:29 UTC 2026","Login Feature","","",""
"","1030","Login success with valid credential","chromium","Wed May 27 16:42:18 UTC 2026","passed","Wed May 27 16:42:19 UTC 2026","Login Feature","","",""
"","3","User can add 3 products and checkout successfully","webkit","Wed May 27 16:42:29 UTC 2026","failed","Wed May 27 16:42:29 UTC 2026","Checkout Feature","","",""
"","2285","Login success with valid credential","firefox","Wed May 27 16:42:24 UTC 2026","passed","Wed May 27 16:42:26 UTC 2026","Login Feature","","",""
"","3","Login success with valid credential","webkit","Wed May 27 16:42:30 UTC 2026","failed","Wed May 27 16:42:30 UTC 2026","Login Feature","","",""
"","809","Login failed without username and password","firefox","Wed May 27 16:42:29 UTC 2026","passed","Wed May 27 16:42:30 UTC 2026","Login Feature","","",""
"","591","Login failed with wrong password","chromium","Wed May 27 16:42:22 UTC 2026","passed","Wed May 27 16:42:22 UTC 2026","Login Feature","","",""
"","513","Login failed without username and password","chromium","Wed May 27 16:42:23 UTC 2026","passed","Wed May 27 16:42:24 UTC 2026","Login Feature","","",""
"","2913","User can add 3 products and checkout successfully","firefox","Wed May 27 16:42:23 UTC 2026","passed","Wed May 27 16:42:26 UTC 2026","Checkout Feature","","",""
"","582","Login failed with wrong username","chromium","Wed May 27 16:42:22 UTC 2026","passed","Wed May 27 16:42:23 UTC 2026","Login Feature","","",""
"","2","Login failed with wrong password","webkit","Wed May 27 16:42:31 UTC 2026","failed","Wed May 27 16:42:31 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Wed May 27 16:42:32 UTC 2026","failed","Wed May 27 16:42:32 UTC 2026","Login Feature","","",""
"","3","Login failed without username and password","webkit","Wed May 27 16:42:33 UTC 2026","failed","Wed May 27 16:42:33 UTC 2026","Login Feature","","",""
