"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1911","Login success with valid credential","firefox","2026-06-04","passed","2026-06-04","Login Feature","","",""
"","1008","Login success with valid credential","chromium","2026-06-04","passed","2026-06-04","Login Feature","","",""
"","1336","User can add 3 products and checkout successfully","chromium","2026-06-04","passed","2026-06-04","Checkout Feature","","",""
"","702","Login failed with wrong username","chromium","2026-06-04","passed","2026-06-04","Login Feature","","",""
"","747","Login failed with wrong password","firefox","2026-06-04","passed","2026-06-04","Login Feature","","",""
"","3","Login failed with wrong username","webkit","2026-06-04","failed","2026-06-04","Login Feature","","",""
"","674","Login failed without username and password","chromium","2026-06-04","passed","2026-06-04","Login Feature","","",""
"","2379","User can add 3 products and checkout successfully","firefox","2026-06-04","passed","2026-06-04","Checkout Feature","","",""
"","803","Login failed without username and password","firefox","2026-06-04","passed","2026-06-04","Login Feature","","",""
"","3","Login failed without username and password","webkit","2026-06-04","failed","2026-06-04","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","2026-06-04","failed","2026-06-04","Checkout Feature","","",""
"","3","Login success with valid credential","webkit","2026-06-04","failed","2026-06-04","Login Feature","","",""
"","4","Login failed with wrong password","webkit","2026-06-04","failed","2026-06-04","Login Feature","","",""
"","637","Login failed with wrong password","chromium","2026-06-04","passed","2026-06-04","Login Feature","","",""
"","729","Login failed with wrong username","firefox","2026-06-04","passed","2026-06-04","Login Feature","","",""
