"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2700","User can add 3 products and checkout successfully","firefox","Mon Apr 06 14:11:32 UTC 2026","passed","Mon Apr 06 14:11:34 UTC 2026","Checkout Feature","","",""
"","1282","User can add 3 products and checkout successfully","chromium","Mon Apr 06 14:11:29 UTC 2026","passed","Mon Apr 06 14:11:30 UTC 2026","Checkout Feature","","",""
"","3","Login failed without username and password","webkit","Mon Apr 06 14:11:40 UTC 2026","failed","Mon Apr 06 14:11:40 UTC 2026","Login Feature","","",""
"","606","Login failed without username and password","chromium","Mon Apr 06 14:11:32 UTC 2026","passed","Mon Apr 06 14:11:32 UTC 2026","Login Feature","","",""
"","3","Login success with valid credential","webkit","Mon Apr 06 14:11:38 UTC 2026","failed","Mon Apr 06 14:11:38 UTC 2026","Login Feature","","",""
"","4","Login failed with wrong password","webkit","Mon Apr 06 14:11:38 UTC 2026","failed","Mon Apr 06 14:11:38 UTC 2026","Login Feature","","",""
"","961","Login success with valid credential","chromium","Mon Apr 06 14:11:29 UTC 2026","passed","Mon Apr 06 14:11:30 UTC 2026","Login Feature","","",""
"","611","Login failed with wrong password","chromium","Mon Apr 06 14:11:30 UTC 2026","passed","Mon Apr 06 14:11:31 UTC 2026","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Mon Apr 06 14:11:37 UTC 2026","failed","Mon Apr 06 14:11:37 UTC 2026","Checkout Feature","","",""
"","2154","Login success with valid credential","firefox","Mon Apr 06 14:11:33 UTC 2026","passed","Mon Apr 06 14:11:35 UTC 2026","Login Feature","","",""
"","663","Login failed with wrong username","firefox","Mon Apr 06 14:11:37 UTC 2026","passed","Mon Apr 06 14:11:37 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Mon Apr 06 14:11:39 UTC 2026","failed","Mon Apr 06 14:11:39 UTC 2026","Login Feature","","",""
"","701","Login failed without username and password","firefox","Mon Apr 06 14:11:37 UTC 2026","passed","Mon Apr 06 14:11:38 UTC 2026","Login Feature","","",""
"","585","Login failed with wrong username","chromium","Mon Apr 06 14:11:31 UTC 2026","passed","Mon Apr 06 14:11:32 UTC 2026","Login Feature","","",""
"","771","Login failed with wrong password","firefox","Mon Apr 06 14:11:36 UTC 2026","passed","Mon Apr 06 14:11:37 UTC 2026","Login Feature","","",""
