"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","Login failed with wrong username","webkit","2026-09-07","failed","2026-09-07","Login Feature","","",""
"","2","User can add 3 products and checkout successfully","webkit","2026-09-07","failed","2026-09-07","Checkout Feature","","",""
"","2232","Login success with valid credential","firefox","2026-09-07","passed","2026-09-07","Login Feature","","",""
"","771","Login failed with wrong password","firefox","2026-09-07","passed","2026-09-07","Login Feature","","",""
"","752","Login failed without username and password","firefox","2026-09-07","passed","2026-09-07","Login Feature","","",""
"","2991","User can add 3 products and checkout successfully","firefox","2026-09-07","passed","2026-09-07","Checkout Feature","","",""
"","1273","User can add 3 products and checkout successfully","chromium","2026-09-07","passed","2026-09-07","Checkout Feature","","",""
"","4","Login success with valid credential","webkit","2026-09-07","failed","2026-09-07","Login Feature","","",""
"","777","Login failed with wrong username","firefox","2026-09-07","passed","2026-09-07","Login Feature","","",""
"","594","Login failed with wrong password","chromium","2026-09-07","passed","2026-09-07","Login Feature","","",""
"","2","Login failed with wrong password","webkit","2026-09-07","failed","2026-09-07","Login Feature","","",""
"","1024","Login success with valid credential","chromium","2026-09-07","passed","2026-09-07","Login Feature","","",""
"","636","Login failed with wrong username","chromium","2026-09-07","passed","2026-09-07","Login Feature","","",""
"","2","Login failed without username and password","webkit","2026-09-07","failed","2026-09-07","Login Feature","","",""
"","512","Login failed without username and password","chromium","2026-09-07","passed","2026-09-07","Login Feature","","",""
