"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2282","Login success with valid credential","firefox","Sun May 03 14:11:55 UTC 2026","passed","Sun May 03 14:11:57 UTC 2026","Login Feature","","",""
"","777","Login failed without username and password","firefox","Sun May 03 14:11:59 UTC 2026","passed","Sun May 03 14:12:00 UTC 2026","Login Feature","","",""
"","900","Login success with valid credential","chromium","Sun May 03 14:11:49 UTC 2026","passed","Sun May 03 14:11:50 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong password","webkit","Sun May 03 14:12:01 UTC 2026","failed","Sun May 03 14:12:01 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Sun May 03 14:12:02 UTC 2026","failed","Sun May 03 14:12:02 UTC 2026","Login Feature","","",""
"","1233","User can add 3 products and checkout successfully","chromium","Sun May 03 14:11:49 UTC 2026","passed","Sun May 03 14:11:50 UTC 2026","Checkout Feature","","",""
"","568","Login failed with wrong username","chromium","Sun May 03 14:11:53 UTC 2026","passed","Sun May 03 14:11:53 UTC 2026","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Sun May 03 14:11:59 UTC 2026","failed","Sun May 03 14:11:59 UTC 2026","Checkout Feature","","",""
"","655","Login failed with wrong username","firefox","Sun May 03 14:11:58 UTC 2026","passed","Sun May 03 14:11:59 UTC 2026","Login Feature","","",""
"","2758","User can add 3 products and checkout successfully","firefox","Sun May 03 14:11:53 UTC 2026","passed","Sun May 03 14:11:56 UTC 2026","Checkout Feature","","",""
"","3","Login success with valid credential","webkit","Sun May 03 14:12:00 UTC 2026","failed","Sun May 03 14:12:00 UTC 2026","Login Feature","","",""
"","606","Login failed with wrong password","chromium","Sun May 03 14:11:52 UTC 2026","passed","Sun May 03 14:11:53 UTC 2026","Login Feature","","",""
"","804","Login failed with wrong password","firefox","Sun May 03 14:11:57 UTC 2026","passed","Sun May 03 14:11:58 UTC 2026","Login Feature","","",""
"","3","Login failed without username and password","webkit","Sun May 03 14:12:02 UTC 2026","failed","Sun May 03 14:12:02 UTC 2026","Login Feature","","",""
"","533","Login failed without username and password","chromium","Sun May 03 14:11:53 UTC 2026","passed","Sun May 03 14:11:54 UTC 2026","Login Feature","","",""
