"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3694","Login success with valid credential","firefox","2026-06-17","passed","2026-06-17","Login Feature","","",""
"","677","Login failed without username and password","chromium","2026-06-17","passed","2026-06-17","Login Feature","","",""
"","703","Login failed with wrong password","chromium","2026-06-17","passed","2026-06-17","Login Feature","","",""
"","768","Login failed without username and password","firefox","2026-06-17","passed","2026-06-17","Login Feature","","",""
"","2619","User can add 3 products and checkout successfully","firefox","2026-06-17","passed","2026-06-17","Checkout Feature","","",""
"","1086","Login success with valid credential","chromium","2026-06-17","passed","2026-06-17","Login Feature","","",""
"","3","Login failed with wrong password","webkit","2026-06-17","failed","2026-06-17","Login Feature","","",""
"","863","Login failed with wrong password","firefox","2026-06-17","passed","2026-06-17","Login Feature","","",""
"","974","Login failed with wrong username","firefox","2026-06-17","passed","2026-06-17","Login Feature","","",""
"","3","User can add 3 products and checkout successfully","webkit","2026-06-17","failed","2026-06-17","Checkout Feature","","",""
"","1353","User can add 3 products and checkout successfully","chromium","2026-06-17","passed","2026-06-17","Checkout Feature","","",""
"","3","Login success with valid credential","webkit","2026-06-17","failed","2026-06-17","Login Feature","","",""
"","791","Login failed with wrong username","chromium","2026-06-17","passed","2026-06-17","Login Feature","","",""
"","6","Login failed without username and password","webkit","2026-06-17","failed","2026-06-17","Login Feature","","",""
"","3","Login failed with wrong username","webkit","2026-06-17","failed","2026-06-17","Login Feature","","",""
