"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1285","User can add 3 products and checkout successfully","chromium","2026-06-16","passed","2026-06-16","Checkout Feature","","",""
"","612","Login failed without username and password","chromium","2026-06-16","passed","2026-06-16","Login Feature","","",""
"","804","Login failed with wrong username","firefox","2026-06-16","passed","2026-06-16","Login Feature","","",""
"","577","Login failed with wrong password","chromium","2026-06-16","passed","2026-06-16","Login Feature","","",""
"","967","Login success with valid credential","chromium","2026-06-16","passed","2026-06-16","Login Feature","","",""
"","715","Login failed without username and password","firefox","2026-06-16","passed","2026-06-16","Login Feature","","",""
"","750","Login failed with wrong password","firefox","2026-06-16","passed","2026-06-16","Login Feature","","",""
"","572","Login failed with wrong username","chromium","2026-06-16","passed","2026-06-16","Login Feature","","",""
"","3","Login failed with wrong password","webkit","2026-06-16","failed","2026-06-16","Login Feature","","",""
"","2071","Login success with valid credential","firefox","2026-06-16","passed","2026-06-16","Login Feature","","",""
"","3","Login failed with wrong username","webkit","2026-06-16","failed","2026-06-16","Login Feature","","",""
"","3","Login failed without username and password","webkit","2026-06-16","failed","2026-06-16","Login Feature","","",""
"","4","Login success with valid credential","webkit","2026-06-16","failed","2026-06-16","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","2026-06-16","failed","2026-06-16","Checkout Feature","","",""
"","2526","User can add 3 products and checkout successfully","firefox","2026-06-16","passed","2026-06-16","Checkout Feature","","",""
