"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1721","User can add 3 products and checkout successfully","firefox","Tue May 26 16:43:38 UTC 2026","passed","Tue May 26 16:43:40 UTC 2026","Checkout Feature","","",""
"","553","Login failed with wrong password","firefox","Tue May 26 16:43:43 UTC 2026","passed","Tue May 26 16:43:43 UTC 2026","Login Feature","","",""
"","1","Login failed with wrong username","webkit","Tue May 26 16:43:45 UTC 2026","failed","Tue May 26 16:43:45 UTC 2026","Login Feature","","",""
"","702","Login success with valid credential","chromium","Tue May 26 16:43:37 UTC 2026","passed","Tue May 26 16:43:37 UTC 2026","Login Feature","","",""
"","2","User can add 3 products and checkout successfully","webkit","Tue May 26 16:43:43 UTC 2026","failed","Tue May 26 16:43:43 UTC 2026","Checkout Feature","","",""
"","511","Login failed with wrong username","chromium","Tue May 26 16:43:38 UTC 2026","passed","Tue May 26 16:43:39 UTC 2026","Login Feature","","",""
"","2843","Login success with valid credential","firefox","Tue May 26 16:43:40 UTC 2026","passed","Tue May 26 16:43:43 UTC 2026","Login Feature","","",""
"","487","Login failed with wrong password","chromium","Tue May 26 16:43:38 UTC 2026","passed","Tue May 26 16:43:38 UTC 2026","Login Feature","","",""
"","596","Login failed with wrong username","firefox","Tue May 26 16:43:44 UTC 2026","passed","Tue May 26 16:43:44 UTC 2026","Login Feature","","",""
"","944","User can add 3 products and checkout successfully","chromium","Tue May 26 16:43:37 UTC 2026","passed","Tue May 26 16:43:37 UTC 2026","Checkout Feature","","",""
"","2","Login success with valid credential","webkit","Tue May 26 16:43:44 UTC 2026","failed","Tue May 26 16:43:44 UTC 2026","Login Feature","","",""
"","565","Login failed without username and password","firefox","Tue May 26 16:43:44 UTC 2026","passed","Tue May 26 16:43:45 UTC 2026","Login Feature","","",""
"","474","Login failed without username and password","chromium","Tue May 26 16:43:39 UTC 2026","passed","Tue May 26 16:43:39 UTC 2026","Login Feature","","",""
"","2","Login failed with wrong password","webkit","Tue May 26 16:43:44 UTC 2026","failed","Tue May 26 16:43:44 UTC 2026","Login Feature","","",""
"","1","Login failed without username and password","webkit","Tue May 26 16:43:46 UTC 2026","failed","Tue May 26 16:43:46 UTC 2026","Login Feature","","",""
