"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","User can add 3 products and checkout successfully","webkit","2026-06-22","failed","2026-06-22","Checkout Feature","","",""
"","900","Login success with valid credential","chromium","2026-06-22","passed","2026-06-22","Login Feature","","",""
"","1239","User can add 3 products and checkout successfully","chromium","2026-06-22","passed","2026-06-22","Checkout Feature","","",""
"","3","Login failed with wrong username","webkit","2026-06-22","failed","2026-06-22","Login Feature","","",""
"","659","Login failed without username and password","chromium","2026-06-22","passed","2026-06-22","Login Feature","","",""
"","703","Login failed with wrong username","firefox","2026-06-22","passed","2026-06-22","Login Feature","","",""
"","3","Login failed without username and password","webkit","2026-06-22","failed","2026-06-22","Login Feature","","",""
"","1916","Login success with valid credential","firefox","2026-06-22","passed","2026-06-22","Login Feature","","",""
"","763","Login failed without username and password","firefox","2026-06-22","passed","2026-06-22","Login Feature","","",""
"","628","Login failed with wrong password","chromium","2026-06-22","passed","2026-06-22","Login Feature","","",""
"","2475","User can add 3 products and checkout successfully","firefox","2026-06-22","passed","2026-06-22","Checkout Feature","","",""
"","3","Login failed with wrong password","webkit","2026-06-22","failed","2026-06-22","Login Feature","","",""
"","5","Login success with valid credential","webkit","2026-06-22","failed","2026-06-22","Login Feature","","",""
"","744","Login failed with wrong password","firefox","2026-06-22","passed","2026-06-22","Login Feature","","",""
"","698","Login failed with wrong username","chromium","2026-06-22","passed","2026-06-22","Login Feature","","",""
