"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1400","User can add 3 products and checkout successfully","chromium","Fri May 15 15:17:21 UTC 2026","passed","Fri May 15 15:17:23 UTC 2026","Checkout Feature","","",""
"","929","Login success with valid credential","chromium","Fri May 15 15:17:21 UTC 2026","passed","Fri May 15 15:17:22 UTC 2026","Login Feature","","",""
"","4","User can add 3 products and checkout successfully","webkit","Fri May 15 15:17:31 UTC 2026","failed","Fri May 15 15:17:31 UTC 2026","Checkout Feature","","",""
"","3","Login failed with wrong password","webkit","Fri May 15 15:17:33 UTC 2026","failed","Fri May 15 15:17:33 UTC 2026","Login Feature","","",""
"","545","Login failed with wrong username","chromium","Fri May 15 15:17:24 UTC 2026","passed","Fri May 15 15:17:25 UTC 2026","Login Feature","","",""
"","3","Login failed with wrong username","webkit","Fri May 15 15:17:33 UTC 2026","failed","Fri May 15 15:17:33 UTC 2026","Login Feature","","",""
"","3","Login failed without username and password","webkit","Fri May 15 15:17:34 UTC 2026","failed","Fri May 15 15:17:34 UTC 2026","Login Feature","","",""
"","2268","Login success with valid credential","firefox","Fri May 15 15:17:26 UTC 2026","passed","Fri May 15 15:17:28 UTC 2026","Login Feature","","",""
"","2794","User can add 3 products and checkout successfully","firefox","Fri May 15 15:17:25 UTC 2026","passed","Fri May 15 15:17:28 UTC 2026","Checkout Feature","","",""
"","760","Login failed without username and password","firefox","Fri May 15 15:17:30 UTC 2026","passed","Fri May 15 15:17:31 UTC 2026","Login Feature","","",""
"","737","Login failed with wrong password","firefox","Fri May 15 15:17:29 UTC 2026","passed","Fri May 15 15:17:30 UTC 2026","Login Feature","","",""
"","569","Login failed without username and password","chromium","Fri May 15 15:17:25 UTC 2026","passed","Fri May 15 15:17:25 UTC 2026","Login Feature","","",""
"","640","Login failed with wrong username","firefox","Fri May 15 15:17:30 UTC 2026","passed","Fri May 15 15:17:30 UTC 2026","Login Feature","","",""
"","4","Login success with valid credential","webkit","Fri May 15 15:17:32 UTC 2026","failed","Fri May 15 15:17:32 UTC 2026","Login Feature","","",""
"","592","Login failed with wrong password","chromium","Fri May 15 15:17:24 UTC 2026","passed","Fri May 15 15:17:24 UTC 2026","Login Feature","","",""
